transactionID,carrierID,customerID,amount,date
608,3,17,11.94,2008-01-14 10:00:46
609,3,231,19.62,2008-08-28 00:41:36
610,1,968,19.17,2007-12-30 06:13:25
611,2,49,5.95,2007-09-01 09:56:25
612,1,485,19.81,2008-03-28 17:22:24
613,2,382,5.99,2008-08-14 13:39:50
614,3,935,13.01,2009-08-11 22:02:19
615,2,667,16.95,2007-12-24 14:17:38
616,3,614,15.83,2006-01-15 11:47:46
617,1,146,16.43,2007-08-19 16:42:30
618,2,764,8.45,2007-05-07 01:17:22
619,3,96,12.45,2007-11-14 22:15:52
620,1,981,7.57,2005-10-28 07:59:18
621,2,488,11.64,2006-07-07 12:57:17
622,1,799,18.02,2007-01-08 23:03:10
623,2,683,8.73,2006-05-31 09:25:03
624,2,776,15.36,2008-02-25 12:32:41
625,3,329,14.49,2006-12-04 12:14:15
626,2,126,15.66,2006-11-07 19:42:20
627,2,281,19.62,2006-04-01 02:51:25
628,1,89,15.73,2008-03-18 14:55:39
629,3,718,16.97,2007-10-07 18:12:25
630,3,235,10.28,2009-09-26 20:22:57
631,3,127,19.73,2008-01-06 13:17:02
632,2,745,7.79,2008-09-07 10:31:47
633,1,452,18.46,2008-05-17 12:52:24
634,3,494,13.0,2008-05-21 00:24:01
635,3,836,6.2,2005-03-02 01:11:19
636,3,60,18.61,2005-09-25 12:58:21
637,2,312,5.94,2005-07-07 05:29:07
638,1,202,10.0,2008-04-13 15:56:23
639,2,53,16.48,2007-11-08 02:45:39
640,3,352,16.49,2005-07-15 14:47:25
641,2,934,16.65,2006-06-29 13:17:00
642,3,696,15.44,2007-06-03 17:58:25
643,1,564,15.63,2006-02-12 09:02:18
644,3,874,10.18,2009-05-21 01:54:26
645,3,116,12.29,2007-09-15 17:02:09
646,3,900,13.62,2008-02-06 20:18:49
647,3,951,7.25,2006-01-17 04:52:07
648,3,808,14.05,2005-08-31 07:39:03
649,1,358,9.18,2006-04-27 09:01:25
650,3,844,15.64,2009-07-16 23:05:07
651,3,640,6.57,2008-12-18 10:53:56
652,3,150,5.64,2005-10-19 05:16:40
653,1,603,18.0,2006-02-13 22:08:01
654,2,108,13.62,2006-03-18 16:41:23
655,1,85,14.02,2008-02-11 18:25:26
656,3,315,12.28,2009-07-26 10:21:25
657,1,587,5.58,2007-01-22 00:30:01
658,3,527,18.05,2005-08-07 04:07:00
659,1,241,18.26,2009-01-05 00:36:09
660,3,610,7.47,2007-03-29 12:48:15
661,2,926,17.47,2005-07-03 08:34:18
662,2,709,16.22,2006-12-16 19:13:01
663,2,888,8.33,2006-10-11 11:44:00
664,1,898,14.92,2006-11-18 19:42:37
665,2,627,8.4,2005-02-21 04:37:11
666,1,199,13.95,2006-04-09 13:04:33
667,3,290,15.08,2009-06-07 23:37:16
668,3,247,10.66,2008-06-28 13:51:23
669,2,752,5.84,2009-04-13 21:20:12
670,2,386,9.15,2008-06-13 05:35:52
671,2,907,6.5,2007-02-02 17:54:02
672,3,18,7.44,2007-06-28 23:07:53
673,1,699,5.76,2006-10-06 14:18:02
674,3,644,5.94,2005-03-04 16:45:13
675,1,63,17.43,2008-09-13 07:54:14
676,1,622,8.62,2005-03-12 04:54:43
677,1,716,10.12,2006-11-13 06:03:55
678,3,525,9.08,2008-10-04 21:06:12
679,2,727,19.91,2005-11-09 10:33:14
680,1,416,12.74,2007-12-08 16:14:34
681,3,147,12.17,2005-06-29 09:00:37
682,1,728,17.17,2006-02-28 06:41:00
683,1,803,12.98,2005-03-14 01:36:04
684,3,481,7.01,2005-06-12 00:53:57
685,3,138,13.61,2006-03-20 14:59:51
686,3,451,5.99,2008-10-19 06:42:04
687,2,681,14.89,2006-12-03 01:14:29
688,3,676,7.14,2008-04-21 03:56:27
689,3,902,7.95,2009-03-24 11:57:27
690,3,370,16.82,2009-11-17 21:32:56
691,1,880,11.73,2008-08-03 01:14:02
692,1,681,10.74,2006-08-16 17:06:07
693,2,533,14.08,2006-10-23 22:00:06
694,2,651,13.17,2008-10-31 08:01:14
695,2,199,12.73,2005-05-13 08:22:40
696,1,616,10.6,2007-06-27 03:24:05
697,3,547,19.98,2009-12-08 13:12:22
698,1,152,6.0,2009-06-18 22:08:16
699,3,118,9.41,2009-06-09 03:14:44
700,3,377,18.15,2006-05-06 01:34:14
701,2,62,16.0,2006-07-04 05:59:31
702,3,540,8.52,2005-08-26 21:34:13
703,3,969,17.87,2006-01-07 05:35:32
704,3,813,15.39,2008-11-10 19:44:32
705,1,732,18.19,2009-09-29 07:13:30
706,3,864,19.28,2006-06-29 15:35:43
707,2,386,17.49,2009-03-29 12:12:01
708,2,65,15.01,2005-04-29 16:12:48
709,3,687,5.03,2007-05-13 22:37:40
710,2,586,5.87,2006-09-26 06:45:01
711,2,663,16.66,2009-10-19 08:53:21
712,3,238,18.45,2005-09-30 14:04:41
713,2,89,14.57,2008-12-05 10:26:59
714,1,442,5.3,2009-11-25 17:01:42
715,3,920,14.39,2005-09-15 05:06:30
716,1,298,19.2,2009-08-27 11:40:27
717,1,665,19.48,2006-01-13 10:12:22
718,1,541,8.43,2005-03-04 19:51:10
719,1,998,15.23,2005-07-04 07:27:24
720,1,469,5.18,2006-10-31 03:04:48
721,1,960,15.43,2005-01-31 23:23:32
722,3,842,17.29,2009-12-06 19:56:53
723,3,150,11.49,2009-01-10 20:32:26
724,2,136,7.72,2007-10-02 08:07:20
725,3,52,11.46,2008-04-06 06:40:40
726,2,433,15.43,2007-10-04 23:17:44
727,3,446,5.54,2007-09-20 10:18:35
728,1,512,18.51,2009-07-25 09:45:48
729,1,22,6.97,2009-11-28 22:11:40
730,1,870,16.72,2007-05-30 06:40:13
731,2,692,19.1,2005-05-21 03:25:34
732,3,3,6.07,2008-11-02 14:11:36
733,1,527,8.51,2009-02-17 03:04:47
734,3,814,19.67,2009-05-13 00:37:45
735,3,449,15.96,2005-08-26 02:05:10
736,3,630,13.68,2008-11-27 19:34:35
737,3,491,13.3,2007-07-17 19:53:29
738,1,56,17.7,2006-10-14 22:55:01
739,3,852,16.6,2009-08-24 14:06:11
740,2,317,8.64,2009-01-30 07:05:28
741,3,256,9.85,2009-09-05 01:25:57
742,1,584,10.59,2005-12-20 08:20:17
743,3,724,17.24,2007-03-22 23:26:42
744,1,23,16.92,2008-07-27 14:53:07
745,2,802,9.32,2009-03-20 10:50:38
746,3,430,18.67,2007-06-02 14:04:51
747,2,46,5.68,2007-04-16 15:00:15
748,2,198,6.02,2006-02-02 23:46:22
749,3,67,10.72,2005-01-23 16:05:53
750,2,355,11.04,2005-03-10 03:55:14
751,1,178,15.4,2006-01-13 22:33:47
752,2,823,18.11,2009-05-20 06:05:25
753,3,870,9.31,2005-01-05 14:27:14
754,2,199,16.61,2005-01-05 02:21:03
755,1,963,9.99,2006-09-28 21:09:33
756,3,609,5.42,2006-06-14 07:48:58
757,1,103,13.14,2008-01-22 14:53:31
758,3,124,17.73,2006-11-06 22:30:03
759,2,400,7.97,2005-06-04 01:08:50
760,3,132,18.81,2009-05-24 07:17:32
761,1,651,11.19,2008-07-07 06:04:21
762,3,35,11.42,2006-06-18 23:24:41
763,3,128,6.33,2007-11-18 14:51:58
764,1,906,6.05,2008-12-11 01:03:16
765,2,618,5.71,2005-04-20 09:26:10
766,3,465,16.33,2006-07-23 09:26:02
767,1,829,7.52,2007-03-13 22:33:21
768,3,332,6.76,2008-05-10 20:37:05
769,1,239,16.79,2007-01-12 00:23:07
770,1,519,11.96,2009-07-04 04:41:10
771,1,250,13.64,2008-04-27 07:03:48
772,2,556,14.64,2007-12-17 12:33:02
773,2,538,6.55,2009-01-01 12:17:45
774,1,578,12.0,2005-03-12 10:26:12
775,3,692,9.64,2007-04-23 04:12:29
776,1,952,9.6,2008-09-13 04:44:54
777,2,653,9.62,2006-01-14 23:05:52
778,1,174,16.48,2007-07-31 20:51:11
779,2,113,15.94,2008-10-22 13:14:01
780,2,599,19.18,2008-07-25 17:35:59
781,1,875,17.22,2006-04-12 07:36:24
782,1,338,10.33,2007-04-24 17:26:25
783,2,121,13.94,2009-09-24 12:35:53
784,1,118,14.36,2009-07-16 05:18:40
785,2,196,6.47,2008-09-11 20:50:21
786,3,984,14.62,2006-11-21 17:10:25
787,2,727,11.31,2006-02-27 21:06:26
788,1,822,8.64,2005-12-24 23:28:21
789,1,780,12.62,2008-11-15 18:59:29
790,1,645,11.19,2009-08-08 21:49:25
791,3,29,8.22,2006-04-05 19:54:37
792,1,927,17.31,2005-12-09 09:31:02
793,2,659,18.0,2007-08-20 19:05:00
794,1,534,19.83,2007-06-14 22:40:37
795,3,687,9.89,2008-05-25 22:39:28
796,1,504,16.15,2008-07-05 07:36:00
797,2,830,16.42,2006-10-27 02:33:39
798,1,136,5.52,2008-10-13 19:07:14
799,2,942,14.54,2008-12-04 21:01:22
800,3,852,18.76,2006-12-18 13:00:43
801,2,94,9.33,2008-02-04 04:18:11
802,1,346,16.97,2008-06-10 16:59:23
803,3,684,9.73,2009-10-10 09:38:53
804,2,818,19.86,2008-06-24 15:32:37
805,3,500,16.87,2008-02-08 11:48:32
806,1,465,13.77,2006-06-06 10:14:35
807,1,152,19.94,2006-01-30 03:21:21
808,3,247,18.25,2007-01-26 02:10:53
809,3,53,19.24,2006-02-25 03:55:51
810,2,119,7.03,2006-11-06 09:52:14
811,3,763,8.39,2008-07-02 19:52:46
812,3,194,14.01,2005-07-17 17:39:22
813,2,422,6.85,2009-01-01 06:55:05
814,2,807,6.85,2009-11-15 16:50:43
815,1,628,10.67,2006-04-18 17:38:26
816,1,886,18.92,2007-02-23 20:43:32
817,3,182,12.56,2008-10-12 14:05:41
818,1,550,12.0,2009-01-17 04:33:41
819,2,393,16.93,2006-07-22 21:53:56
820,2,905,6.74,2005-02-25 23:46:43
821,2,991,18.18,2007-10-23 02:38:17
822,1,114,9.88,2009-01-19 05:48:06
823,2,341,19.58,2007-12-18 11:59:45
824,1,892,5.93,2009-02-16 10:38:26
825,2,230,11.55,2008-09-21 08:51:11
826,1,833,9.64,2007-04-30 12:46:46
827,2,161,19.39,2007-08-16 13:16:01
828,1,583,19.51,2005-06-19 07:11:16
829,2,24,6.77,2009-03-17 10:38:34
830,2,616,15.28,2006-04-19 04:44:35
831,3,215,17.96,2005-07-23 10:46:45
832,1,61,10.78,2009-05-10 19:42:32
833,2,921,8.78,2007-02-04 21:25:27
834,3,991,18.56,2009-06-03 00:12:17
835,2,447,12.57,2007-12-11 00:21:11
836,2,932,9.05,2005-01-01 09:27:39
837,1,985,18.27,2005-08-26 15:40:57
838,2,793,19.38,2007-01-04 02:47:38
839,1,526,13.74,2005-09-01 21:39:54
840,1,590,6.69,2006-08-24 05:45:54
841,1,926,9.61,2007-08-11 03:41:08
842,3,564,18.44,2006-11-11 04:48:23
843,2,519,17.39,2006-05-11 16:39:57
844,1,370,19.17,2008-06-02 19:09:53
845,1,604,19.01,2005-06-27 17:27:48
846,3,838,16.72,2008-07-18 02:20:01
847,1,336,8.2,2009-12-11 11:07:05
848,2,531,18.87,2006-02-03 22:43:25
849,3,882,7.98,2007-03-12 05:46:19
850,3,441,8.63,2005-01-28 15:22:11
851,1,576,9.45,2008-11-01 07:41:09
852,3,495,14.78,2007-11-28 03:36:00
853,1,798,18.26,2005-10-30 03:51:15
854,3,898,5.09,2006-01-22 02:08:50
855,1,409,11.99,2007-03-17 19:24:53
856,2,591,17.03,2007-08-02 16:43:48
857,1,10,8.52,2005-04-17 09:08:00
858,3,96,19.29,2005-02-25 22:01:26
859,1,962,7.63,2005-11-02 20:42:21
860,3,266,16.62,2006-09-08 05:34:01
861,1,334,18.61,2005-03-23 03:02:54
862,2,705,12.2,2008-03-16 06:08:02
863,2,314,8.12,2007-09-13 16:42:27
864,1,402,17.1,2005-02-20 13:11:54
865,1,448,9.0,2005-02-16 06:55:20
866,2,863,13.89,2008-03-11 06:28:22
867,2,205,17.45,2009-10-08 23:54:56
868,2,814,11.55,2006-01-27 19:02:56
869,3,897,14.04,2008-10-29 12:13:04
870,2,363,16.49,2005-12-20 22:17:51
871,3,687,18.43,2008-10-12 05:02:18
872,1,753,15.95,2005-09-13 12:40:26
873,2,47,13.68,2008-09-02 20:28:14
874,1,59,6.58,2005-04-12 08:06:16
875,2,551,15.36,2009-02-17 06:32:35
876,3,62,15.07,2007-04-18 06:02:03
877,1,537,10.72,2006-01-07 05:31:58
878,1,48,19.52,2005-07-23 20:59:55
879,3,449,7.28,2007-05-04 14:51:05
880,1,862,5.89,2009-07-21 03:05:44
881,2,453,11.79,2009-02-08 10:15:02
882,2,256,11.41,2009-09-12 10:32:36
883,1,901,16.81,2009-01-21 14:51:58
884,1,192,18.45,2008-01-30 12:25:34
885,3,246,12.06,2007-02-13 06:47:15
886,3,463,15.18,2007-07-29 12:29:53
887,1,831,13.16,2008-07-08 04:06:37
888,3,39,6.32,2005-10-14 07:39:53
889,3,756,8.92,2009-10-19 21:37:22
890,3,202,12.84,2006-12-25 00:56:41
891,1,344,9.13,2008-12-20 12:57:09
892,2,680,16.34,2007-07-14 15:23:04
893,2,318,9.72,2006-12-29 03:36:44
894,1,979,19.71,2009-08-02 11:26:52
895,1,880,19.78,2005-08-27 02:31:53
896,2,297,6.69,2006-10-10 11:46:16
897,1,75,12.09,2006-10-02 00:54:19
898,2,983,15.14,2005-08-18 06:47:09
899,3,689,18.32,2008-04-15 10:58:43
900,3,629,11.56,2008-04-08 23:29:21
901,1,927,19.91,2008-10-22 05:55:38
902,2,466,13.66,2009-06-09 01:18:48
903,2,859,18.9,2009-03-12 02:54:11
904,3,587,6.8,2008-03-20 09:29:30
905,2,122,17.73,2006-02-06 05:55:16
906,3,937,15.47,2008-05-25 11:05:12
907,1,808,5.01,2009-01-19 14:44:58
908,3,86,17.07,2006-01-07 17:43:00
909,3,159,8.71,2008-01-12 06:45:02
910,3,795,11.69,2005-04-09 03:16:45
911,1,948,9.83,2006-04-04 16:06:12
912,1,44,17.56,2005-03-06 16:36:53
913,1,578,13.83,2009-02-16 08:31:30
914,3,874,5.93,2008-05-18 21:34:28
915,1,430,10.76,2009-02-24 09:07:27
916,2,991,13.36,2006-02-25 08:25:17
917,2,854,7.26,2008-08-18 02:17:02
918,2,785,12.86,2007-01-19 21:04:44
919,3,983,13.78,2009-09-17 09:33:15
920,1,950,18.49,2009-01-08 01:54:46
921,1,669,10.13,2006-08-02 15:58:21
922,1,51,7.04,2009-11-28 03:14:41
923,3,685,10.54,2009-10-23 17:52:19
924,3,248,19.38,2009-06-20 00:58:21
925,2,830,10.96,2007-11-15 23:36:50
926,3,712,19.9,2006-08-05 21:18:34
927,3,999,12.7,2009-06-06 20:46:32
928,3,447,7.99,2006-03-06 12:41:18
929,3,787,16.31,2006-03-13 11:17:20
930,3,233,8.14,2008-04-24 11:49:37
931,3,29,7.75,2008-04-03 09:19:49
932,2,74,19.99,2006-10-13 05:25:15
933,2,785,8.28,2006-06-29 18:31:20
934,2,161,14.0,2009-02-22 14:24:04
935,2,914,10.77,2009-10-17 11:44:24
936,2,962,6.85,2006-06-12 00:32:45
937,3,986,14.03,2009-06-14 13:16:19
938,1,526,9.93,2005-03-11 11:39:02
939,2,194,19.46,2009-06-06 11:00:55
940,2,184,10.49,2009-02-20 09:17:53
941,2,870,10.81,2008-06-17 20:46:51
942,2,923,11.81,2008-02-07 15:31:52
943,1,784,7.35,2005-05-23 05:05:43
944,2,773,8.4,2005-03-14 00:16:05
945,2,651,9.39,2008-03-08 10:26:18
946,2,786,19.27,2009-07-22 10:02:59
947,2,79,11.13,2005-07-23 01:00:12
948,1,50,19.38,2009-10-31 09:29:02
949,2,5,14.84,2009-10-24 07:48:10
950,2,342,9.13,2009-07-02 19:53:11
951,1,382,6.63,2007-12-10 04:22:46
952,2,130,12.47,2007-08-03 12:07:55
953,1,68,13.45,2007-01-28 12:50:12
954,3,914,7.33,2007-05-20 18:17:50
955,1,876,5.18,2008-04-02 06:55:52
956,3,894,8.03,2009-09-25 15:05:32
957,2,141,10.05,2008-05-31 03:27:28
958,1,859,15.32,2007-02-09 04:55:17
959,3,461,13.9,2009-04-13 14:11:35
960,3,759,14.5,2007-04-27 12:33:11
961,3,945,14.65,2009-06-23 11:02:32
962,1,825,15.2,2009-12-25 16:38:35
963,3,607,16.68,2007-06-22 13:13:46
964,1,653,15.45,2008-06-20 09:36:53
965,2,32,15.37,2007-10-31 22:58:24
966,3,241,5.15,2009-04-22 09:25:15
967,2,263,9.58,2007-10-14 10:48:56
968,3,945,6.62,2006-07-31 13:20:44
969,1,428,6.68,2008-08-23 09:13:01
970,2,670,17.21,2005-08-23 19:15:36
971,2,930,7.86,2007-03-05 09:52:12
972,2,226,9.18,2007-07-21 11:57:21
973,3,94,19.57,2007-09-23 16:12:03
974,3,298,8.88,2009-05-19 19:14:27
975,1,892,12.43,2005-07-21 04:30:12
976,1,519,14.74,2005-06-04 06:48:48
977,3,732,17.08,2005-04-02 15:02:19
978,3,44,11.61,2006-06-08 09:10:13
979,2,513,6.94,2005-11-11 18:19:58
980,3,909,14.23,2007-05-26 12:59:12
981,1,298,12.86,2008-11-05 00:52:58
982,2,491,17.45,2006-01-21 04:47:56
983,2,809,15.97,2006-01-25 10:34:31
984,2,428,11.27,2006-12-14 11:23:06
985,1,110,17.43,2005-02-16 13:46:49
986,2,802,17.56,2009-06-19 05:23:14
987,1,229,15.57,2007-10-01 15:52:48
988,3,581,9.88,2006-04-19 14:59:38
989,3,350,19.55,2009-06-20 04:46:36
990,2,293,15.97,2009-01-24 18:49:08
991,1,963,11.33,2006-06-03 03:08:01
992,2,459,19.2,2008-06-25 10:40:02
993,2,830,12.1,2005-06-10 23:25:33
994,1,398,16.27,2009-01-11 18:31:27
995,2,358,14.64,2007-10-12 04:19:28
996,2,873,12.58,2007-08-10 23:16:56
997,2,535,13.66,2006-08-30 15:25:48
998,1,931,11.29,2009-09-01 00:17:59
999,1,609,18.68,2009-10-13 22:54:40
1000,1,546,15.06,2007-03-06 17:29:40
1001,1,655,17.0,2007-08-21 02:23:08
1002,2,132,17.37,2008-04-03 23:13:04
1003,3,965,11.15,2008-08-08 08:54:50
1004,2,545,15.25,2008-07-05 17:09:25
1005,1,547,9.18,2008-07-01 21:30:42
1006,3,510,12.85,2005-01-09 02:03:57
1007,1,787,10.54,2007-05-18 03:22:23
1008,3,222,10.41,2008-03-24 13:35:07
1009,1,903,5.59,2005-01-18 16:38:11
1010,1,209,16.72,2005-12-16 12:38:04
1011,3,893,16.36,2007-07-14 09:26:22
1012,1,700,19.87,2009-03-07 09:56:35
1013,3,700,10.02,2006-09-09 23:43:17
1014,2,727,14.55,2009-02-15 14:45:14
1015,3,6,14.43,2009-02-26 22:01:27
1016,2,545,15.9,2007-12-08 09:22:27
1017,3,285,8.93,2007-04-22 11:24:55
1018,3,139,6.71,2008-12-17 17:05:12
1019,3,431,8.9,2006-05-06 11:50:56
1020,3,297,7.69,2009-09-19 18:54:03
1021,3,580,8.65,2006-02-10 17:18:01
1022,3,790,6.02,2005-03-23 03:44:58
1023,1,427,10.56,2008-08-22 12:11:49
1024,2,246,15.17,2005-06-05 21:31:59
1025,1,171,13.91,2007-01-31 11:08:14
1026,1,433,16.29,2009-01-30 13:56:58
1027,3,400,14.54,2006-12-09 19:25:41
1028,3,162,16.2,2005-07-01 22:03:00
1029,1,353,11.12,2008-12-12 10:16:33
1030,3,504,19.1,2008-01-09 23:00:57
1031,1,351,17.65,2007-09-20 10:46:39
1032,1,679,5.04,2005-05-29 18:37:52
1033,1,4,17.24,2009-09-10 14:45:47
1034,3,469,10.22,2008-04-23 04:13:05
1035,3,890,18.04,2006-09-09 10:32:36
1036,1,383,18.87,2006-10-04 06:13:33
1037,1,228,9.81,2006-08-10 06:54:02
1038,1,988,5.17,2007-06-11 15:57:21
1039,1,795,9.34,2008-09-30 18:32:42
1040,3,101,5.04,2005-11-29 15:53:08
1041,1,351,8.95,2009-10-30 14:01:47
1042,2,713,19.19,2006-07-19 11:34:49
1043,1,814,11.3,2009-05-21 12:43:38
1044,2,187,16.27,2005-09-01 13:38:04
1045,2,574,8.87,2005-03-13 23:53:56
1046,2,189,18.12,2008-09-10 02:02:22
1047,3,953,10.0,2009-02-06 11:47:36
1048,3,302,6.65,2007-02-22 06:25:29
1049,2,376,10.16,2009-01-20 19:38:17
1050,3,283,10.99,2006-03-08 02:31:41
1051,3,394,12.69,2005-08-21 13:37:27
1052,3,188,7.99,2007-08-25 13:35:52
1053,2,298,9.64,2005-02-25 14:51:50
1054,1,490,10.57,2009-03-06 14:29:19
1055,1,883,7.74,2007-08-09 15:04:20
1056,2,765,15.45,2005-11-25 01:57:09
1057,2,925,18.54,2005-01-27 20:46:10
1058,3,859,14.8,2009-02-13 11:30:53
1059,1,930,16.67,2006-11-20 15:05:39
1060,1,137,17.39,2009-10-03 02:13:43
1061,3,605,5.66,2008-08-27 04:14:35
1062,2,476,5.9,2008-01-24 18:32:38
1063,2,343,5.86,2006-12-11 17:05:10
1064,2,105,13.9,2007-05-12 12:34:58
1065,1,751,17.77,2009-05-09 02:07:41
1066,2,465,6.13,2008-08-08 19:56:34
1067,2,139,17.45,2007-11-09 08:35:07
1068,1,227,11.1,2005-04-27 09:07:35
1069,2,922,19.93,2006-04-03 10:23:30
1070,3,653,6.64,2008-01-21 02:04:57
1071,2,265,14.53,2005-03-14 12:52:45
1072,1,905,14.47,2005-02-27 21:28:08
1073,1,314,16.35,2006-07-20 04:08:52
1074,3,684,11.91,2006-04-02 14:36:52
1075,1,723,8.12,2008-12-08 19:24:17
1076,3,109,13.21,2009-05-01 06:57:22
1077,1,944,12.28,2006-01-01 22:20:40
1078,3,243,6.19,2009-05-30 20:29:36
1079,3,447,16.9,2006-08-01 09:46:18
1080,2,829,14.84,2007-10-26 08:38:50
1081,2,433,14.84,2005-12-05 21:11:22
1082,2,877,19.48,2008-05-02 20:11:02
1083,1,621,18.25,2006-02-04 23:01:50
1084,1,638,7.32,2007-04-12 17:41:23
1085,1,707,13.92,2005-06-13 09:28:16
1086,1,722,6.45,2008-11-29 16:57:57
1087,2,24,6.94,2006-02-03 03:06:24
1088,3,723,18.49,2005-07-20 08:17:44
1089,1,425,10.69,2008-03-16 11:18:44
1090,1,870,10.05,2008-12-18 12:57:54
1091,3,765,13.58,2008-06-10 05:37:25
1092,2,541,8.96,2007-02-28 05:12:06
1093,1,606,16.65,2009-08-30 13:30:18
1094,3,473,7.96,2006-08-03 22:21:41
1095,2,75,18.94,2009-07-17 08:54:27
1096,3,254,19.72,2009-06-01 07:39:22
1097,3,831,19.09,2005-07-13 00:42:22
1098,3,917,7.53,2007-12-12 12:57:32
1099,3,24,11.19,2006-06-11 00:27:33
1100,3,528,19.75,2008-12-15 20:48:19
1101,1,972,10.96,2007-07-29 06:07:57
1102,2,547,14.19,2005-11-21 21:00:17
1103,2,198,12.72,2008-10-15 09:03:46
1104,1,615,10.82,2006-09-25 02:11:15
1105,2,138,9.38,2007-10-04 05:07:10
1106,1,216,17.05,2009-03-13 09:16:20
1107,2,675,12.39,2007-10-30 13:43:12
1108,3,866,19.27,2008-06-09 10:32:12
1109,1,921,5.28,2009-09-18 11:36:31
1110,2,617,10.03,2006-12-22 10:22:58
1111,3,439,13.63,2006-12-05 05:18:06
1112,1,780,7.69,2005-10-27 01:30:07
1113,3,726,9.36,2008-08-31 15:41:43
1114,1,582,10.99,2008-09-18 23:39:27
1115,1,42,15.9,2005-04-13 14:15:43
1116,1,831,6.72,2009-03-08 19:26:01
1117,3,529,16.68,2007-02-22 14:31:03
1118,1,294,11.08,2006-05-02 02:20:04
1119,1,948,11.94,2005-11-12 01:35:21
1120,3,682,18.78,2008-07-27 10:04:28
1121,3,860,16.57,2006-08-26 17:59:14
1122,1,418,5.21,2007-08-18 15:27:15
1123,2,596,11.4,2008-11-12 12:11:48
1124,1,51,5.67,2008-10-27 05:29:34
1125,1,122,8.93,2007-10-25 03:52:50
1126,3,846,13.72,2008-02-14 10:13:22
1127,1,795,19.62,2007-07-26 07:36:08
1128,3,116,10.36,2008-11-29 13:42:25
1129,2,195,11.95,2008-02-12 14:00:12
1130,2,235,13.73,2006-09-06 12:42:41
1131,3,912,8.36,2006-04-22 04:49:10
1132,3,985,11.38,2009-02-08 16:19:53
1133,3,128,12.62,2006-12-07 06:43:17
1134,2,189,18.11,2007-05-27 15:25:28
1135,2,725,15.64,2008-03-05 16:45:46
1136,1,815,9.85,2005-10-15 23:44:54
1137,2,976,12.71,2009-11-06 09:35:16
1138,2,178,10.13,2006-02-19 06:08:08
1139,1,133,11.24,2005-10-30 01:28:45
1140,2,120,19.03,2007-05-09 02:32:13
1141,2,903,17.05,2006-04-09 13:18:16
1142,2,196,11.82,2008-05-24 07:01:35
1143,2,403,6.23,2005-09-29 20:16:18
1144,1,550,12.96,2007-03-31 18:55:23
1145,2,312,11.03,2006-11-30 07:02:24
1146,1,944,15.04,2005-06-25 13:08:03
1147,3,199,18.86,2007-12-22 13:33:35
1148,2,741,19.44,2009-01-19 05:54:02
1149,3,113,12.75,2007-09-05 10:09:45
1150,1,606,10.44,2009-02-13 00:29:34
1151,1,982,6.1,2006-03-29 05:53:48
1152,3,554,13.15,2006-09-13 11:29:05
1153,3,688,12.27,2007-07-21 07:01:24
1154,1,902,17.6,2005-06-13 22:38:40
1155,3,600,7.73,2009-08-22 14:32:36
1156,3,622,8.49,2008-06-01 16:45:07
1157,1,642,17.2,2009-05-05 04:22:44
1158,3,457,10.02,2007-09-24 03:19:42
1159,1,470,16.71,2005-10-19 13:51:43
1160,3,310,17.19,2005-12-08 00:06:04
1161,2,454,11.41,2007-06-26 18:24:05
1162,1,568,10.79,2009-03-03 13:00:49
1163,1,812,17.11,2007-07-07 07:40:37
1164,2,40,19.46,2006-08-11 18:30:33
1165,3,539,10.97,2008-01-28 16:20:46
1166,3,933,15.37,2006-06-30 05:14:49
1167,2,228,14.27,2005-04-03 21:38:08
1168,2,560,18.63,2009-01-30 14:05:44
1169,3,224,9.02,2008-09-25 06:03:16
1170,1,409,18.57,2007-12-17 20:35:00
1171,1,428,19.12,2009-03-04 12:04:55
1172,1,993,9.5,2009-06-12 16:52:34
1173,1,805,7.9,2006-05-17 22:15:15
1174,3,484,12.02,2006-01-25 07:39:39
1175,1,154,8.86,2005-08-13 11:57:55
1176,1,760,7.91,2009-06-18 01:36:53
1177,1,500,6.83,2009-04-01 12:18:15
1178,1,34,14.55,2009-11-20 16:48:15
1179,1,811,6.41,2008-01-10 10:52:04
1180,3,692,17.36,2006-06-06 23:50:09
1181,1,205,12.43,2007-06-08 13:12:21
1182,3,815,17.9,2005-06-18 21:33:15
1183,1,403,17.44,2005-04-02 01:01:45
1184,2,492,7.58,2007-02-12 09:48:43
1185,2,828,9.7,2006-01-20 13:50:30
1186,2,863,14.44,2009-11-23 02:38:54
1187,2,284,8.84,2009-01-29 22:13:01
1188,2,547,10.23,2006-10-17 04:17:57
1189,1,848,15.03,2007-10-11 15:28:03
1190,2,729,17.54,2005-07-16 15:28:51
1191,2,643,6.5,2008-11-02 12:37:49
1192,3,438,19.91,2009-01-07 04:51:57
1193,1,504,18.81,2007-06-28 11:21:13
1194,2,10,18.6,2005-12-10 17:11:39
1195,3,366,9.95,2008-10-03 06:39:23
1196,2,1,11.43,2009-06-11 22:28:47
1197,2,644,10.44,2006-02-07 03:37:10
1198,1,561,16.61,2005-09-08 07:13:53
1199,1,385,8.9,2009-11-01 05:04:39
1200,2,750,17.1,2007-11-26 08:46:57
1201,2,293,10.35,2005-06-30 05:00:24
1202,1,919,5.81,2008-06-07 21:08:43
1203,3,506,13.66,2006-09-01 06:02:25
1204,2,704,17.49,2007-12-26 04:59:17
1205,2,535,18.09,2005-07-28 12:20:59
